audio_path,audio_filename,subtitle,text_for_tts
\voice\strategy\acknowledge_time_pitstop,4.wav,"ok, gara pace on the outlap until settore 2, this'll be our benchmark stop","ok, gara pace on the outlap until settore 2, this'll be our benchmark stop"
\voice\strategy\acknowledge_time_pitstop,5.wav,capito cronometreremo questa sosta come riferimento,capito cronometreremo questa sosta come riferimento
\voice\strategy\acknowledge_time_pitstop,5_op_suffix_please.wav,"this is our benchmark pit stop, we need gara pace on the in-giro and the out-giro","this is our benchmark pit stop, we need gara pace on the in-giro and the out-giro"
\voice\strategy\acknowledge_time_pitstop,6.wav,"acknowledged, we'll time this stop, gara pace on the in-giro and out-giro until settore 2, please","acknowledged, we'll time this stop, gara pace on the in-giro and out-giro until settore 2, please"
\voice\strategy\ahead_of,1.wav,davanti of,davanti of
\voice\strategy\ahead_of,2.wav,davanti of,davanti of
\voice\strategy\ahead_of,3.wav,davanti of,davanti of
\voice\strategy\ahead_of,4.wav,davanti of,davanti of
\voice\strategy\ahead_of,5.wav,davanti of,davanti of
\voice\strategy\ahead_of,6.wav,davanti of,davanti of
\voice\strategy\and,1.wav,e,e
\voice\strategy\and,2.wav,e,e
\voice\strategy\and,3.wav,e,e
\voice\strategy\and,4.wav,e,e
\voice\strategy\and,5.wav,e,e
\voice\strategy\and,6.wav,e,e
\voice\strategy\and,7.wav,e,e
\voice\strategy\behind,1.wav,dietro,dietro
\voice\strategy\behind,2.wav,dietro,dietro
\voice\strategy\behind,3.wav,dietro,dietro
\voice\strategy\behind,4.wav,dietro,dietro
\voice\strategy\between,1.wav,nel mezzo,nel mezzo
\voice\strategy\between,2.wav,tra,tra
\voice\strategy\between,3.wav,nel mezzo,nel mezzo
\voice\strategy\between,4.wav,tra,tra
\voice\strategy\between,5.wav,tra,tra
\voice\strategy\between,6.wav,nel mezzo,nel mezzo
\voice\strategy\between,7.wav,tra,tra
\voice\strategy\close_between,1.wav,molto vicino a,molto vicino a
\voice\strategy\close_between,2.wav,attaccato a,attaccato a
\voice\strategy\close_between,3.wav,molto vicino a,molto vicino a
\voice\strategy\close_between,4.wav,vicino tra,vicino tra
\voice\strategy\close_between,5.wav,molto vicino tra,molto vicino tra
\voice\strategy\close_between,6.wav,attaccato a,attaccato a
\voice\strategy\expect_clear_track_on_pit_exit,1.wav,aspettati pista libera all'uscita,aspettati pista libera all'uscita
\voice\strategy\expect_clear_track_on_pit_exit,2_op_prefix_ok.wav,dovresti be coming out into clear air,dovresti be coming out into clear air
\voice\strategy\expect_clear_track_on_pit_exit,3_op_prefix_ok.wav,dovresti have plenty of space on the exit,dovresti have plenty of space on the exit
\voice\strategy\expect_clear_track_on_pit_exit,4_op_prefix_ok.wav,prevediamo niente traffico all'uscita,prevediamo niente traffico all'uscita
\voice\strategy\expect_clear_track_on_pit_exit,5.wav,prevediamo che uscirai dai box in aria pulita,prevediamo che uscirai dai box in aria pulita
\voice\strategy\expect_clear_track_on_pit_exit,6.wav,pensiamo you'll be exiting the pits into clear air,pensiamo you'll be exiting the pits into clear air
\voice\strategy\expect_clear_track_on_pit_exit,7.wav,we don't expect any traffic on the uscita box,we don't expect any traffic on the uscita box
\voice\strategy\expect_traffic_on_pit_exit,1_op_prefix_ok.wav,aspettati traffico quando esci dai box,aspettati traffico quando esci dai box
\voice\strategy\expect_traffic_on_pit_exit,2.wav,ci sara' traffico all'uscita,ci sara' traffico all'uscita
\voice\strategy\expect_traffic_on_pit_exit,3_op_prefix_ok.wav,uscirai nel traffico,uscirai nel traffico
\voice\strategy\expect_traffic_on_pit_exit,4.wav,ci sara' traffico quando esci dai box,ci sara' traffico quando esci dai box
\voice\strategy\expect_traffic_on_pit_exit,5.wav,ci sara' traffico all'uscita,ci sara' traffico all'uscita
\voice\strategy\expect_traffic_on_pit_exit,6.wav,ci sara' traffico quando esci dai box,ci sara' traffico quando esci dai box
\voice\strategy\expect_traffic_on_pit_exit,7_op_prefix_ok.wav,aspettati traffico all'uscita,aspettati traffico all'uscita
\voice\strategy\expect_traffic_on_pit_exit,8_op_prefix_ok.wav,aspettati traffico quando esci,aspettati traffico quando esci
\voice\strategy\he_will_come_out_just_behind,1.wav,pensiamo he'll come out just dietro you,pensiamo he'll come out just dietro you
\voice\strategy\he_will_come_out_just_behind,2.wav,pensiamo he'll come out just dietro you,pensiamo he'll come out just dietro you
\voice\strategy\he_will_come_out_just_behind,3.wav,pensiamo he'll come out a little way dietro you,pensiamo he'll come out a little way dietro you
\voice\strategy\he_will_come_out_just_behind,4.wav,it looks like he'll come out just dietro you,it looks like he'll come out just dietro you
\voice\strategy\he_will_come_out_just_behind,5.wav,he should come out a little way dietro you,he should come out a little way dietro you
\voice\strategy\he_will_come_out_just_behind,6.wav,expect him to come out a bit dietro you,expect him to come out a bit dietro you
\voice\strategy\he_will_come_out_just_behind,7.wav,he should be a little bit dietro when he comes out,he should be a little bit dietro when he comes out
\voice\strategy\he_will_come_out_just_in_front,1.wav,pensiamo he'll come out just davanti of you,pensiamo he'll come out just davanti of you
\voice\strategy\he_will_come_out_just_in_front,2.wav,pensiamo he'll come out just davanti,pensiamo he'll come out just davanti
\voice\strategy\he_will_come_out_just_in_front,3.wav,looks like he'll come out just davanti of you,looks like he'll come out just davanti of you
\voice\strategy\he_will_come_out_just_in_front,4.wav,he should come out just davanti of you,he should come out just davanti of you
\voice\strategy\he_will_come_out_just_in_front,5.wav,he should come out close davanti of you,he should come out close davanti of you
\voice\strategy\he_will_come_out_just_in_front,6.wav,pensiamo he'll come out close davanti,pensiamo he'll come out close davanti
\voice\strategy\he_will_come_out_just_in_front,7.wav,pensiamo he'll be close davanti of you when he exits,pensiamo he'll be close davanti of you when he exits
\voice\strategy\is_pitting_from_position,1.wav,rientra ai box da P,rientra ai box da P
\voice\strategy\is_pitting_from_position,2.wav,is pitting from posizione,is pitting from posizione
\voice\strategy\is_pitting_from_position,3.wav,sta rientrando ai box e' in P,sta rientrando ai box e' in P
\voice\strategy\is_pitting_from_position,4.wav,is pitting from posizione,is pitting from posizione
\voice\strategy\is_pitting_from_position,5.wav,rientra ai box da P,rientra ai box da P
\voice\strategy\just_ahead_of,1.wav,just davanti of,just davanti of
\voice\strategy\just_ahead_of,2.wav,just davanti of,just davanti of
\voice\strategy\just_ahead_of,3.wav,right davanti of,right davanti of
\voice\strategy\just_ahead_of,4.wav,just davanti of,just davanti of
\voice\strategy\just_ahead_of,5.wav,just davanti of,just davanti of
\voice\strategy\just_ahead_of,6.wav,right davanti of,right davanti of
\voice\strategy\just_ahead_of,7.wav,right davanti of,right davanti of
\voice\strategy\just_behind,1.wav,just dietro,just dietro
\voice\strategy\just_behind,2.wav,right dietro,right dietro
\voice\strategy\just_behind,3.wav,immediately dietro,immediately dietro
\voice\strategy\just_behind,4.wav,just dietro,just dietro
\voice\strategy\just_behind,5.wav,right dietro,right dietro
\voice\strategy\just_behind,6.wav,right dietro,right dietro
\voice\strategy\just_behind,7.wav,just dietro,just dietro
\voice\strategy\just_behind,8.wav,immediately dietro,immediately dietro
\voice\strategy\set_benchmark_laptime_first,1.wav,we need to set a decent giro first,we need to set a decent giro first
\voice\strategy\set_benchmark_laptime_first,2.wav,we need to set a benchmark giro time first,we need to set a benchmark giro time first
\voice\strategy\set_benchmark_laptime_first,3.wav,dobbiamo prima fare dei tempi,dobbiamo prima fare dei tempi
\voice\strategy\we_are_sharing_our_pit_box_with,1.wav,condividiamo il nostro box con,condividiamo il nostro box con
\voice\strategy\we_are_sharing_our_pit_box_with,2.wav,condividiamo il nostro box con,condividiamo il nostro box con
\voice\strategy\we_are_sharing_our_pit_box_with,3.wav,condividiamo il nostro box con,condividiamo il nostro box con
\voice\strategy\we_are_sharing_our_pit_box_with,4.wav,condividiamo il nostro box con,condividiamo il nostro box con
\voice\strategy\we_are_sharing_our_pit_box_with,5.wav,condividiamo il nostro box con,condividiamo il nostro box con
\voice\strategy\we_are_sharing_our_pit_box_with,6.wav,condividiamo il nostro box con,condividiamo il nostro box con
\voice\strategy\we_should_emerge_in_position,1.wav,we should come out into posizione,we should come out into posizione
\voice\strategy\we_should_emerge_in_position,2.wav,quando usciamo dai box saremo in P,quando usciamo dai box saremo in P
\voice\strategy\we_should_emerge_in_position,3.wav,when we leave the pits pensiamo we'll be in p,when we leave the pits pensiamo we'll be in p
\voice\strategy\we_should_emerge_in_position,4.wav,quando usciamo dai box dovremmo essere in P,quando usciamo dai box dovremmo essere in P
\voice\strategy\we_should_emerge_in_position,5.wav,when we exit the pits we should be in posizione,when we exit the pits we should be in posizione
\voice\strategy\we_should_emerge_in_position,6.wav,we expect to exit the pits in posizione,we expect to exit the pits in posizione
\voice\strategy\we_should_emerge_in_position,7.wav,on exit we should be in posizione,on exit we should be in posizione
\voice\strategy\will_calculate_time_loss_from_next_lap,1.wav,we'll calculate your time loss from your next flying giro,we'll calculate your time loss from your next flying giro
\voice\strategy\will_calculate_time_loss_from_next_lap,2.wav,we'll calculate the time loss based on your next flying giro,we'll calculate the time loss based on your next flying giro
\voice\strategy\will_calculate_time_loss_from_next_lap,3.wav,we'll work out the time loss based on your next flying giro,we'll work out the time loss based on your next flying giro
\voice\timings\ahead_is_increasing,1.wav,"davanti is increasing, it's now","davanti is increasing, it's now"
\voice\timings\ahead_is_increasing,2.wav,"davanti is increasing, it's now","davanti is increasing, it's now"
\voice\timings\ahead_is_increasing,3.wav,"davanti is increasing, it's now","davanti is increasing, it's now"
\voice\timings\ahead_is_now,1.wav,davanti is now,davanti is now
\voice\timings\ahead_is_now,2.wav,davanti is now,davanti is now
\voice\timings\ahead_is_now,3.wav,davanti is now,davanti is now
\voice\timings\behind_is_increasing,1.wav,"dietro is increasing, it's now","dietro is increasing, it's now"
\voice\timings\behind_is_increasing,2.wav,"dietro is increasing, it's now","dietro is increasing, it's now"
\voice\timings\behind_is_increasing,3.wav,"dietro is increasing, it's now","dietro is increasing, it's now"
\voice\timings\behind_is_now,1.wav,dietro is now,dietro is now
\voice\timings\behind_is_now,2.wav,dietro is now,dietro is now
\voice\timings\behind_is_now,3.wav,dietro is now,dietro is now
\voice\timings\being_held_up,1.wav,"keep putting the pressione on, force a mistake","keep putting the pressione on, force a mistake"
\voice\timings\being_held_up,10_male.wav,"come on, we need to be davanti of this guy","come on, we need to be davanti of this guy"
\voice\timings\being_held_up,11_male.wav,we need to be davanti of this guy,we need to be davanti of this guy
\voice\timings\being_held_up,13_male.wav,dai sorpassalo una buona volta,dai sorpassalo una buona volta
\voice\timings\being_held_up,14_male.wav,stai perdendo tempo qui dobbiamo sorpassarlo,stai perdendo tempo qui dobbiamo sorpassarlo
\voice\timings\being_held_up,15_male.wav,ci deve essere un'occasione qui continua a pressarlo,ci deve essere un'occasione qui continua a pressarlo
\voice\timings\being_held_up,16.wav,"don't wait too long, find that distacco","don't wait too long, find that distacco"
\voice\timings\being_held_up,1_op_prefix_ok_male.wav,"keep piling on the pressione, he'll make a mistake","keep piling on the pressione, he'll make a mistake"
\voice\timings\being_held_up,2.wav,we really need to be davanti of this macchina,we really need to be davanti of this macchina
\voice\timings\being_held_up,20.wav,"keep searching, you'll find a distacco","keep searching, you'll find a distacco"
\voice\timings\being_held_up,21_male.wav,resta vicino aspetta che sbagli,resta vicino aspetta che sbagli
\voice\timings\being_held_up,22_male.wav,restagli addosso ci sara' un'occasione,restagli addosso ci sara' un'occasione
\voice\timings\being_held_up,23_male.wav,resta vicino vediamo se riusciamo a innervosirlo,resta vicino vediamo se riusciamo a innervosirlo
\voice\timings\being_held_up,24.wav,"ok, , watch for a mistake","ok, , watch for a mistake"
\voice\timings\being_held_up,25_male.wav,continua a pressarlo ci sara' un'occasione qui,continua a pressarlo ci sara' un'occasione qui
\voice\timings\being_held_up,26.wav,"come on, find a way around, siamo losing time","come on, find a way around, siamo losing time"
\voice\timings\being_held_up,27_male.wav,"you're wasting time dietro this guy, get your elbows out and get around him","you're wasting time dietro this guy, get your elbows out and get around him"
\voice\timings\being_held_up,28.wav,"come on, find a distacco","come on, find a distacco"
\voice\timings\being_held_up,29_male.wav,"keep the pressione on, don't give him a break","keep the pressione on, don't give him a break"
\voice\timings\being_held_up,2_op_prefix_ok_male.wav,resta vicino aspetta che faccia un errore,resta vicino aspetta che faccia un errore
\voice\timings\being_held_up,3.wav,resta vicino potrebbe esserci un'occasione qui,resta vicino potrebbe esserci un'occasione qui
\voice\timings\being_held_up,30_male.wav,"keep the pressione on, don't give him any respite","keep the pressione on, don't give him any respite"
\voice\timings\being_held_up,31_male.wav,dai fregalo una buona volta,dai fregalo una buona volta
\voice\timings\being_held_up,32_male.wav,"ok, , we really think dovresti pass this guy","ok, , we really think dovresti pass this guy"
\voice\timings\being_held_up,33_male.wav,dai mandala dentro una buona volta,dai mandala dentro una buona volta
\voice\timings\being_held_up,35.wav,"you're just gonna have to send it,","you're just gonna have to send it,"
\voice\timings\being_held_up,3_male.wav,"stick with him, keep him under pressione","stick with him, keep him under pressione"
\voice\timings\being_held_up,4.wav,resta vicino potrebbe esserci un'occasione qui,resta vicino potrebbe esserci un'occasione qui
\voice\timings\being_held_up,4_male.wav,dai continua a pressarlo forza l'errore,dai continua a pressarlo forza l'errore
\voice\timings\being_held_up,5.wav,"stay close, keep the pressione on","stay close, keep the pressione on"
\voice\timings\being_held_up,6.wav,dai mandala dentro,dai mandala dentro
\voice\timings\being_held_up,7.wav,"siamo wasting a lot of time here, get your elbows out and force the pass","siamo wasting a lot of time here, get your elbows out and force the pass"
\voice\timings\being_held_up,8_male.wav,tienilo nel mirino forza l'errore,tienilo nel mirino forza l'errore
\voice\timings\being_held_up,9.wav,resta vicino,resta vicino
\voice\timings\being_held_up,sweary_12.wav,sorpassa quel bastardo dai fallo adesso,sorpassa quel bastardo dai fallo adesso
\voice\timings\being_held_up,sweary_17.wav,dai possiamo fregare questo bastardo,dai possiamo fregare questo bastardo
\voice\timings\being_held_up,sweary_34.wav,dai mandala dentro cazzo,dai mandala dentro cazzo
\voice\timings\being_held_up,sweary_6.wav,dai frega questo stronzo,dai frega questo stronzo
\voice\timings\being_held_up,sweary_7_op_prefix_ok.wav,questo bastardo ti rallenta devi trovare un modo per passarlo,questo bastardo ti rallenta devi trovare un modo per passarlo
\voice\timings\being_held_up,sweary_8.wav,basta cazzeggiare dai mandala dentro,basta cazzeggiare dai mandala dentro
\voice\timings\being_held_up,sweary_8_op_prefix_ok.wav,"devi to pass this twat, you're losing too much time","devi to pass this twat, you're losing too much time"
\voice\timings\being_held_up,sweary_9_male.wav,dai smettila di cazzeggiare passalo cazzo,dai smettila di cazzeggiare passalo cazzo
\voice\timings\being_pressured,1.wav,"use all the track, force them to find il distacco","use all the track, force them to find il distacco"
\voice\timings\being_pressured,10_male.wav,"defend your posizione, don't let him through","defend your posizione, don't let him through"
\voice\timings\being_pressured,11_male.wav,"don't be intimidated, keep him dietro you","don't be intimidated, keep him dietro you"
\voice\timings\being_pressured,13.wav,"don't be distracted, defend your posizione","don't be distracted, defend your posizione"
\voice\timings\being_pressured,14.wav,let's see how wide puoi make this thing,let's see how wide puoi make this thing
\voice\timings\being_pressured,16.wav,"time to get defensive,","time to get defensive,"
\voice\timings\being_pressured,17_male.wav,fagli fare tutto il lavoro concentrati sulle uscite,fagli fare tutto il lavoro concentrati sulle uscite
\voice\timings\being_pressured,18_male.wav,ignoralo se ne andra',ignoralo se ne andra'
\voice\timings\being_pressured,19_male.wav,"use all the track, force him to find il distacco","use all the track, force him to find il distacco"
\voice\timings\being_pressured,1_op_prefix_ok.wav,mantieni i nervi saldi guida fluida niente errori,mantieni i nervi saldi guida fluida niente errori
\voice\timings\being_pressured,2.wav,segui il piano non farti intimidire,segui il piano non farti intimidire
\voice\timings\being_pressured,20.wav,lento in entrata veloce in uscita copri la linea interna,lento in entrata veloce in uscita copri la linea interna
\voice\timings\being_pressured,2_male.wav,ti e' addosso tieni le velocita' di uscita guida fluido,ti e' addosso tieni le velocita' di uscita guida fluido
\voice\timings\being_pressured,3.wav,difendi forte fagli sudare il sorpasso,difendi forte fagli sudare il sorpasso
\voice\timings\being_pressured,3_male.wav,dai non rendergliela facile fallo andare dal lato lungo,dai non rendergliela facile fallo andare dal lato lungo
\voice\timings\being_pressured,4.wav,non farti pressare tieni le velocita' di uscita,non farti pressare tieni le velocita' di uscita
\voice\timings\being_pressured,4_op_prefix_ok_male.wav,non farti distrarre da questo,non farti distrarre da questo
\voice\timings\being_pressured,5.wav,mantieni i nervi saldi fagli fare il lavoro,mantieni i nervi saldi fagli fare il lavoro
\voice\timings\being_pressured,5_male.wav,non farti intimidire da questo,non farti intimidire da questo
\voice\timings\being_pressured,sweary_12_male.wav,questo stronzo sta cercando di distrarti non farglielo fare,questo stronzo sta cercando di distrarti non farglielo fare
\voice\timings\being_pressured,sweary_6_op_prefix_ok_male.wav,non farti intimidire da questo stronzo fagli sudare il sorpasso,non farti intimidire da questo stronzo fagli sudare il sorpasso
\voice\timings\being_pressured,sweary_7.wav,resta concentrato fagli sudare il sorpasso al bastardo,resta concentrato fagli sudare il sorpasso al bastardo
\voice\timings\being_pressured,sweary_8_op_prefix_ok.wav,ignora quello stronzo nello specchietto tieni la tua traiettoria centra le uscite,ignora quello stronzo nello specchietto tieni la tua traiettoria centra le uscite
\voice\timings\gap_behind_decreasing,1.wav,"the macchina dietro is catching, il distacco's now","the macchina dietro is catching, il distacco's now"
\voice\timings\gap_behind_decreasing,1_male.wav,"the guy dietro's catching, il distacco is now","the guy dietro's catching, il distacco is now"
\voice\timings\gap_behind_decreasing,2.wav,"the macchina dietro is reeling you in, il distacco is now","the macchina dietro is reeling you in, il distacco is now"
\voice\timings\gap_behind_decreasing,2_male.wav,"the guy dietro's reeling you in, il distacco's now","the guy dietro's reeling you in, il distacco's now"
\voice\timings\gap_behind_decreasing,3.wav,il distacco dietro has now decreased to,il distacco dietro has now decreased to
\voice\timings\gap_behind_increasing,1.wav,"you're pulling away, il distacco dietro is now","you're pulling away, il distacco dietro is now"
\voice\timings\gap_behind_increasing,2_male.wav,"you're pulling away from the guy dietro, il distacco's now","you're pulling away from the guy dietro, il distacco's now"
\voice\timings\gap_behind_increasing,3.wav,il distacco dietro's increased to,il distacco dietro's increased to
\voice\timings\gap_behind_is_now,1.wav,il distacco dietro is now,il distacco dietro is now
\voice\timings\gap_behind_is_now,2.wav,il distacco dietro is now,il distacco dietro is now
\voice\timings\gap_behind_is_now,3.wav,il distacco dietro is now,il distacco dietro is now
\voice\timings\gap_in_front_decreasing,1_op_suffix_come_on.wav,"you're reeling this macchina in, il distacco's now","you're reeling this macchina in, il distacco's now"
\voice\timings\gap_in_front_decreasing,1_op_suffix_come_on_male.wav,"you're gaining on this guy, il distacco's now","you're gaining on this guy, il distacco's now"
\voice\timings\gap_in_front_decreasing,2_op_prefix_ok.wav,"you're gaining on this macchina, il distacco is","you're gaining on this macchina, il distacco is"
\voice\timings\gap_in_front_decreasing,2_op_prefix_ok_male.wav,"you're reeling this guy in, il distacco's now","you're reeling this guy in, il distacco's now"
\voice\timings\gap_in_front_decreasing,3_op_prefix_ok.wav,"you're gaining on the macchina davanti, il distacco's now","you're gaining on the macchina davanti, il distacco's now"
\voice\timings\gap_in_front_decreasing,3_op_prefix_ok_male.wav,"you're gaining on the guy davanti, il distacco is","you're gaining on the guy davanti, il distacco is"
\voice\timings\gap_in_front_increasing,1.wav,"il distacco davanti is increasing, il distacco is now","il distacco davanti is increasing, il distacco is now"
\voice\timings\gap_in_front_increasing,2.wav,"il distacco davanti has increased, it's now about","il distacco davanti has increased, it's now about"
\voice\timings\gap_in_front_increasing,3.wav,il distacco davanti has increased to,il distacco davanti has increased to
\voice\timings\gap_in_front_is_now,1.wav,il distacco davanti is now,il distacco davanti is now
\voice\timings\gap_in_front_is_now,2.wav,il distacco davanti is now,il distacco davanti is now
\voice\timings\gap_in_front_is_now,3.wav,il distacco davanti is now,il distacco davanti is now
\voice\timings\he_is_faster_entering_corner,1.wav,sono piu' veloci di te in entrata a,sono piu' veloci di te in entrata a
\voice\timings\he_is_faster_entering_corner,1_male.wav,e' piu' veloce di te in entrata a,e' piu' veloce di te in entrata a
\voice\timings\he_is_faster_entering_corner,2.wav,sono piu' veloci di noi in entrata a,sono piu' veloci di noi in entrata a
\voice\timings\he_is_faster_entering_corner,2_male.wav,e' piu' veloce di te in,e' piu' veloce di te in
\voice\timings\he_is_faster_entering_corner,3.wav,sono piu' veloci di noi in,sono piu' veloci di noi in
\voice\timings\he_is_faster_entering_corner,3_male.wav,e' piu' veloce di te in,e' piu' veloce di te in
\voice\timings\he_is_faster_through_corner,1.wav,sono piu' veloci di noi attraverso,sono piu' veloci di noi attraverso
\voice\timings\he_is_faster_through_corner,2.wav,sono piu' veloci di noi attraverso,sono piu' veloci di noi attraverso
\voice\timings\he_is_faster_through_corner,3.wav,sono piu' veloci di noi in,sono piu' veloci di noi in
\voice\timings\he_is_faster_through_corner,4_male.wav,e' piu' veloce di te attraverso,e' piu' veloce di te attraverso
\voice\timings\he_is_faster_through_corner,5_male.wav,e' piu' veloce di noi attraverso,e' piu' veloce di noi attraverso
\voice\timings\he_is_faster_through_corner,6_male.wav,e' piu' veloce di noi in,e' piu' veloce di noi in
\voice\timings\he_is_slower_entering_corner,1.wav,sono piuttosto lenti in entrata a,sono piuttosto lenti in entrata a
\voice\timings\he_is_slower_entering_corner,1_male.wav,e' piuttosto lento in entrata a,e' piuttosto lento in entrata a
\voice\timings\he_is_slower_entering_corner,2.wav,sono piu' lenti di noi in,sono piu' lenti di noi in
\voice\timings\he_is_slower_entering_corner,2_male.wav,e' piu' lento di noi in,e' piu' lento di noi in
\voice\timings\he_is_slower_entering_corner,3.wav,sono lenti in,sono lenti in
\voice\timings\he_is_slower_entering_corner,3_male.wav,e' lento in entrata a,e' lento in entrata a
\voice\timings\he_is_slower_through_corner,1.wav,sono piuttosto lenti attraverso,sono piuttosto lenti attraverso
\voice\timings\he_is_slower_through_corner,2.wav,sono piu' lenti di noi attraverso,sono piu' lenti di noi attraverso
\voice\timings\he_is_slower_through_corner,3.wav,sono lenti attraverso,sono lenti attraverso
\voice\timings\he_is_slower_through_corner,4_male.wav,e' piuttosto lento attraverso,e' piuttosto lento attraverso
\voice\timings\he_is_slower_through_corner,5_male.wav,e' piu' lento di noi attraverso,e' piu' lento di noi attraverso
\voice\timings\he_is_slower_through_corner,6_male.wav,e' lento attraverso,e' lento attraverso
\voice\timings\in_the_gap_is_now,1.wav,"in, il distacco is now","in, il distacco is now"
\voice\timings\in_the_gap_is_now,2.wav,"in, il distacco is now","in, il distacco is now"
\voice\timings\in_the_gap_is_now,3.wav,"in, il distacco is","in, il distacco is"
\voice\timings\is_reeling_you_in,1.wav,"is reeling you in, il distacco's now","is reeling you in, il distacco's now"
\voice\timings\is_reeling_you_in,10.wav,"is closing il distacco, it's now","is closing il distacco, it's now"
\voice\timings\is_reeling_you_in,11.wav,"is getting closer, il distacco's now","is getting closer, il distacco's now"
\voice\timings\is_reeling_you_in,2.wav,"is gaining on you, il distacco's now","is gaining on you, il distacco's now"
\voice\timings\is_reeling_you_in,3.wav,"is reeling you in, il distacco's now","is reeling you in, il distacco's now"
\voice\timings\is_reeling_you_in,4.wav,"is gaining on you, il distacco is now","is gaining on you, il distacco is now"
\voice\timings\is_reeling_you_in,5.wav,"is getting closer, il distacco's come down to","is getting closer, il distacco's come down to"
\voice\timings\is_reeling_you_in,6.wav,"is closing you down, il distacco has come down to","is closing you down, il distacco has come down to"
\voice\timings\is_reeling_you_in,7.wav,"is closing in, il distacco is now","is closing in, il distacco is now"
\voice\timings\is_reeling_you_in,8.wav,"is getting closer, il distacco's now","is getting closer, il distacco's now"
\voice\timings\is_reeling_you_in,9.wav,"is getting closer, il distacco is now","is getting closer, il distacco is now"
\voice\timings\opponent_ahead_has_bad_reputation,1.wav,the pilota davanti's got a brutto reputation,the pilota davanti's got a brutto reputation
\voice\timings\opponent_ahead_has_bad_reputation,1_male.wav,the guy davanti's got a brutto reputation,the guy davanti's got a brutto reputation
\voice\timings\opponent_ahead_has_bad_reputation,2.wav,"take care here, the pilota davanti's got previous","take care here, the pilota davanti's got previous"
\voice\timings\opponent_ahead_has_bad_reputation,2_male.wav,"take care, the guy davanti's got previous","take care, the guy davanti's got previous"
\voice\timings\opponent_ahead_has_bad_reputation,3.wav,"take care here, the pilota davanti's not know for playing fair","take care here, the pilota davanti's not know for playing fair"
\voice\timings\opponent_ahead_has_bad_reputation,3_male.wav,"be careful here, the guy davanti's not known for playing fair","be careful here, the guy davanti's not known for playing fair"
\voice\timings\opponent_ahead_has_bad_reputation,4.wav,"take care, this pilota's got a brutto rep","take care, this pilota's got a brutto rep"
\voice\timings\opponent_ahead_has_bad_reputation,4_male.wav,"take care, this guy's got a brutto reputation","take care, this guy's got a brutto reputation"
\voice\timings\opponent_ahead_has_bad_reputation,5.wav,"this pilota's got a brutto reputation, watch yourself when you pass","this pilota's got a brutto reputation, watch yourself when you pass"
\voice\timings\opponent_ahead_has_bad_reputation,5_male.wav,"this guy's got a brutto reputation, watch yourself when you pass","this guy's got a brutto reputation, watch yourself when you pass"
\voice\timings\opponent_ahead_has_bad_reputation,6.wav,"the pilota davanti's not a clean racer, bare it in mind","the pilota davanti's not a clean racer, bare it in mind"
\voice\timings\opponent_ahead_has_bad_reputation,6_male.wav,"the guy davanti's not a clean racer, bear it in mind","the guy davanti's not a clean racer, bear it in mind"
\voice\timings\opponent_ahead_has_bad_reputation,7.wav,"this pilota's got a brutto reputation, don't expect a fair fight","this pilota's got a brutto reputation, don't expect a fair fight"
\voice\timings\opponent_ahead_has_bad_reputation,7_male.wav,"be careful with this guy, he's got a brutto reputation","be careful with this guy, he's got a brutto reputation"
\voice\timings\opponent_ahead_has_bad_reputation,8_male.wav,"this guy's got a brutto rep, don't expect a fair fight","this guy's got a brutto rep, don't expect a fair fight"
\voice\timings\opponent_ahead_has_bad_reputation,9_male.wav,"this guy's got a brutto reputation, watch yourself","this guy's got a brutto reputation, watch yourself"
\voice\timings\opponent_ahead_has_below_average_reputation,1.wav,"this pilota's reputation's a it sketchy, bare it in mind","this pilota's reputation's a it sketchy, bare it in mind"
\voice\timings\opponent_ahead_has_below_average_reputation,10_male.wav,"the guys davanti's a bit incident prone, be careful here","the guys davanti's a bit incident prone, be careful here"
\voice\timings\opponent_ahead_has_below_average_reputation,1_male.wav,la reputazione di questo e' un po' dubbia tienilo a mente,la reputazione di questo e' un po' dubbia tienilo a mente
\voice\timings\opponent_ahead_has_below_average_reputation,2.wav,"the pilota davanti's not known for playing fair, be careful","the pilota davanti's not known for playing fair, be careful"
\voice\timings\opponent_ahead_has_below_average_reputation,2.wav,"the pilota davanti's not known for playing fair, be careful","the pilota davanti's not known for playing fair, be careful"
\voice\timings\opponent_ahead_has_below_average_reputation,3.wav,this pilota's reputation's not ottimo,this pilota's reputation's not ottimo
\voice\timings\opponent_ahead_has_below_average_reputation,3_male.wav,"the guy davanti's had a lot of incidents, give him a wide berth","the guy davanti's had a lot of incidents, give him a wide berth"
\voice\timings\opponent_ahead_has_below_average_reputation,4.wav,"this pilota's not got a buono reputation, be careful","this pilota's not got a buono reputation, be careful"
\voice\timings\opponent_ahead_has_below_average_reputation,4_male.wav,this guy's reputation's not ottimo,this guy's reputation's not ottimo
\voice\timings\opponent_ahead_has_below_average_reputation,5.wav,"the pilota davanti's reputation's not buono, take care","the pilota davanti's reputation's not buono, take care"
\voice\timings\opponent_ahead_has_below_average_reputation,5_male.wav,"this guy's not got a buono reputation, be a bit careful here","this guy's not got a buono reputation, be a bit careful here"
\voice\timings\opponent_ahead_has_below_average_reputation,6.wav,"the pilota davanti's had a lot of incidents, bare it in mind","the pilota davanti's had a lot of incidents, bare it in mind"
